i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3565,15.208910182645566,-.510021119171604,-.578189979347954,.555336823389222,.184959249377540,.555336823389222,.184959249377540,.971468338466506,-.401084730073717
3566,15.213177553628350,-.507642436287668,-.577404336677698,.559488909773233,.183251136752410,.559488909773233,.183251136752410,.974505059350809,-.399444933814494
3567,15.217444924611135,-.505246007185601,-.576625967934675,.563654007763787,.181550227541911,.563654007763787,.181550227541911,.977566489362126,-.397708399840318
3568,15.221712295593919,-.502831776115688,-.575854841493178,.567832222363075,.179856938254619,.567832222363075,.179856938254619,.980652417622162,-.395873392798756
3569,15.225979666576704,-.500399686882131,-.575090923934217,.572023657617872,.178171692863700,.572023657617872,.178171692863700,.983762607054237,-.393938149553984
3570,15.230247037559488,-.497949682847367,-.574334180013415,.576228416505441,.176494922925941,.576228416505441,.176494922925941,.986896793299419,-.391900878973538
3571,15.234514408542273,-.495481706936881,-.573584572628386,.580446600814728,.174827067701647,.580446600814728,.174827067701647,.990054683597195,-.389759761730023
3572,15.238781779525057,-.492995701644543,-.572842062785606,.584678311022717,.173168574275352,.584678311022717,.173168574275352,.993235955629767,-.387512950119050
3573,15.243049150507842,-.490491609038477,-.572106609566766,.588923646165759,.171519897677275,.588923646165759,.171519897677275,.996440256329097,-.385158567894737
3574,15.247316521490626,-.487969370767495,-.571378170094605,.593182703705741,.169881501005432,.593182703705741,.169881501005432,.999667200645790,-.382694710124189
3575,15.251583892473411,-.485428928068104,-.570656699498215,.597455579390911,.168253855548331,.597455579390911,.168253855548331,1.002916370278922,-.380119443062423
3576,15.255851263456195,-.482870221772136,-.569942150877833,.601742367111200,.166637440908148,.601742367111200,.166637440908148,1.006187312365904,-.377430804049339
3577,15.260118634438980,-.480293192314987,-.569234475269098,.606043158747870,.165032745124302,.606043158747870,.165032745124302,1.009479538131502,-.374626801430343
3578,15.264386005421764,-.477697779744527,-.568533621606777,.610358044017303,.163440264797306,.610358044017303,.163440264797306,1.012792521495095,-.371705414502378
3579,15.268653376404549,-.475083923730677,-.567839536687977,.614687110308753,.161860505212793,.614687110308753,.161860505212793,1.016125697635315,-.368664593487168
3580,15.272920747387333,-.472451563575701,-.567152165134806,.619030442515896,.160293980465603,.619030442515896,.160293980465603,1.019478461511164,-.365502259533601
3581,15.277188118370118,-.469800638225225,-.566471449356526,.623388122861951,.158741213583780,.623388122861951,.158741213583780,1.022850166338776,-.362216304751239
3582,15.281455489352902,-.467131086280016,-.565797329511162,.627760230718226,.157202736652368,.627760230718226,.157202736652368,1.026240122022949,-.358804592277072
3583,15.285722860335687,-.464442846008554,-.565129743466591,.632146842415863,.155679090936842,.632146842415863,.155679090936842,1.029647593542646,-.355264956377726
3584,15.289990231318471,-.461735855360418,-.564468626761101,.636548031050592,.154170827006022,.636548031050592,.154170827006022,1.033071799289641,-.351595202589432
3585,15.294257602301256,-.459010051980521,-.563813912563433,.640963866280296,.152678504854308,.640963866280296,.152678504854308,1.036511909359552,-.347793107898192
