i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
14,.003645466382943,.992246459183266,-.006680793299797,-.821969335811245,-1.569205797016664,-.821969335811245,-1.569205797016664,-108.870933112541920,157.806015081412994
15,.007291377823435,.988830620102031,-.011491134187040,-.994511799083595,-1.110213337967729,-.994511799083595,-1.110213337967729,-11.059254251788152,93.685501119837397
16,.014583200704419,.981626666571562,-.017807057200850,-.959954355086313,-.691261883000029,-.959954355086313,-.691261883000029,9.824486829573310,34.709504204301119
17,.029166846466386,.968580759456850,-.025419399474539,-.838429778348236,-.405468269237695,-.838429778348236,-.405468269237695,6.426001469959343,11.364085204227662
18,.058334137990321,.946164608615142,-.033948132539524,-.715907021681957,-.211761656920769,-.715907021681957,-.211761656920769,2.751440541282056,4.133251797362568
19,.116668721038191,.907676011828754,-.041121239446011,-.619923145840774,-.053827456759609,-.619923145840774,-.053827456759609,.984927749878685,1.943486434757622
20,.233337887133930,.839680733721034,-.036470059781388,-.559360675276340,.121389447589065,-.559360675276340,.121389447589065,.238191281511667,1.266675542371921
21,.397296485215507,.749367011053113,-.000576220411910,-.551631237343979,.312274415090586,-.551631237343979,.312274415090586,-.112652251571689,1.104496821917426
22,.536443069278950,.670680876853463,.053380264224543,-.585676254164375,.461838451314821,-.585676254164375,.461838451314821,-.386867760196849,1.041003556201290
23,.652941179873949,.599194947962883,.114035238057058,-.647344249206840,.577141932070353,-.647344249206840,.577141932070353,-.684298655729886,.919607231334342
24,.753765857980207,.529939485817745,.176564992806187,-.731628130002901,.659237010350605,-.731628130002901,.659237010350605,-.992245624479710,.680955579749486
25,.844164060675233,.459371603625873,.238479021712552,-.833604961883112,.704762981979846,-.833604961883112,.704762981979846,-1.253451812754744,.295071613412445
26,.927947382313485,.384933106361873,.297993252900951,-.945092992076418,.708590984948499,-.945092992076418,.708590984948499,-1.377812691820014,-.227744106095182
27,1.008061202504268,.304840469614191,.353411895548231,-1.052933265091040,.667082221496785,-1.052933265091040,.667082221496785,-1.268325735843047,-.810892393782679
28,1.086972198997818,.218137293814093,.402969909559755,-1.139409003112454,.582423536318477,-1.139409003112454,.582423536318477,-.877950497098038,-1.305090189675832
29,1.166937742149563,.124827350523381,.445031471185932,-1.186219253556292,.466402387489992,-1.186219253556292,.466402387489992,-.271846329153326,-1.541456466760329
30,1.250224098961026,.025862838872249,.478555414604165,-1.181240675807752,.340121647026645,-1.181240675807752,.340121647026645,.375145070228973,-1.435843587326777
31,1.339319109130009,-.077144068079739,.503607057696781,-1.123600633035764,.227985428125328,-1.123600633035764,.227985428125328,.876222948589969,-1.052525701312393
32,1.437190230167634,-.182384342915277,.521682484584297,-1.022706388706967,.149552137127687,-1.022706388706967,.149552137127687,1.140537029870449,-.554832885520496
33,1.547662737035417,-.288204973075119,.535825897680234,-.892170767287719,.114892884446140,-.892170767287719,.114892884446140,1.192378241900717,-.099770450812345
34,1.676015741870690,-.393056890346632,.550781466297486,-.743335321074183,.125033918098307,-.743335321074183,.125033918098307,1.114960483595411,.223286545373195
35,1.852856240485720,-.507829995548635,.577621014865096,-.558890272380467,.183622941016361,-.558890272380467,.183622941016361,.974225036460676,.399441590339592
36,2.072237869529680,-.608119482555694,.627777897781051,-.359937211645698,.273188636175157,-.359937211645698,.273188636175157,.849812607097931,.389805038816068
37,2.328769456146917,-.673581841688077,.709358423559039,-.154252395321038,.356718398625480,-.154252395321038,.356718398625480,.759440906590335,.248222353550397
38,2.586575313660464,-.688973675039080,.807549768417864,.031438891009863,.396959760641208,.031438891009863,.396959760641208,.679634438209918,.061128282147766
39,2.823858284537629,-.663178740187995,.901812608573018,.182385948828604,.390695434469897,.182385948828604,.390695434469897,.588591527295034,-.112106653376131
40,3.044070299016103,-.609573136886435,.983921595997033,.300473967975241,.349738274952164,.300473967975241,.349738274952164,.479745727766847,-.256148124684777
41,3.254575063245153,-.536589844390674,1.050984453156741,.388487323930995,.283470321838283,.388487323930995,.283470321838283,.352935421699030,-.368733900442272
42,3.461591707172996,-.449598430518652,1.101134624491156,.446993681442620,.198259164766056,.446993681442620,.198259164766056,.209610683310375,-.449076526959485
43,3.670596339085897,-.352728206836367,1.132358741475898,.474463209731998,.098905438793983,.474463209731998,.098905438793983,.051533812094999,-.495677919360266
44,3.887227947855383,-.250065382491577,1.141998338575744,.467168199406223,-.010279006290482,.467168199406223,-.010279006290482,-.119469885358532,-.505922558067798
45,4.118068961188451,-.147031111094098,1.126321214485222,.418519102472054,-.124401813269094,.418519102472054,-.124401813269094,-.301239522446259,-.476270542763731
46,4.370236699269966,-.053108491549715,1.080475893210082,.318472707435706,-.236185098445586,.318472707435706,-.236185098445586,-.489789916450760,-.404656000239524
47,4.643093421064385,.013203412197682,1.002197565183939,.159235497008188,-.332936987044762,.159235497008188,-.332936987044762,-.673269088717842,-.303220777012358
48,4.900725290107572,.030173423941144,.907342409441859,-.033837696912385,-.400042805089591,-.033837696912385,-.400042805089591,-.820738760651480,-.225661402350791
49,5.100459157723699,.006407813147725,.823077212135500,-.207064075430559,-.443659727426420,-.207064075430559,-.443659727426420,-.908250643914020,-.224465395332905
50,5.254237454487418,-.036343284894149,.751992666284937,-.349770846727047,-.482690692802873,-.349770846727047,-.482690692802873,-.939782088906807,-.296945021328826
51,5.399537057581930,-.097031104165819,.678254706966002,-.484661011140137,-.536090744152214,-.484661011140137,-.536090744152214,-.900719441760537,-.454160710570612
52,5.520447265179859,-.161957462902879,.609660585403391,-.586548979361781,-.602592552249084,-.586548979361781,-.602592552249084,-.763144621523786,-.654689394368567
53,5.626263124259991,-.227894821065077,.541863500855948,-.655304041302648,-.682270139469650,-.655304041302648,-.682270139469650,-.512373349003760,-.848721603611545
54,5.722709219765985,-.292970286539972,.471888691639737,-.688385020095312,-.770764548221128,-.688385020095312,-.770764548221128,-.153350147512442,-.969499066818899
55,5.813747507706010,-.355706848226200,.397675375319715,-.683410500063194,-.859256548378473,-.683410500063194,-.859256548378473,.270063828489600,-.944906722001402
