i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3388,14.453585518693425,-.677851843448913,-.817270533422503,-.042380493513809,.386715460873283,-.042380493513809,.386715460873283,.660226161239094,-.041530158811551
3389,14.457852889676211,-.678372585727797,-.815595139208904,-.039716220651091,.386898771454881,-.039716220651091,.386898771454881,.662066670602163,-.044697615057108
3390,14.462120260658995,-.678893328006681,-.813919744995306,-.037051947788374,.387082082036479,-.037051947788374,.387082082036479,.663912056339165,-.047869892570665
3391,14.466387631641780,-.679414070285564,-.812244350781708,-.034387674925657,.387265392618077,-.034387674925657,.387265392618077,.665762305294600,-.051047032839094
3392,14.470655002624566,-.679934812564448,-.810568956568110,-.031723402062939,.387448703199676,-.031723402062939,.387448703199676,.667617403995011,-.054229077473970
3393,14.474922373607351,-.680455554843332,-.808893562354512,-.029059129200222,.387632013781274,-.029059129200222,.387632013781274,.669477338646633,-.057416068209934
3394,14.479189744590137,-.680976297122216,-.807218168140913,-.026394856337504,.387815324362872,-.026394856337504,.387815324362872,.671342095133045,-.060608046903053
3395,14.483457115572921,-.681497039401100,-.805542773927315,-.023730583474787,.387998634944470,-.023730583474787,.387998634944470,.673211659012821,-.063805055529118
3396,14.487724486555706,-.682017781679984,-.803867379713717,-.021066310612070,.388181945526068,-.021066310612070,.388181945526068,.675086015517190,-.067007136181936
3397,14.491991857538492,-.682538523958867,-.802191985500119,-.018402037749352,.388365256107666,-.018402037749352,.388365256107666,.676965149547698,-.070214331071573
3398,14.496259228521277,-.683059266237751,-.800516591286521,-.015737764886635,.388548566689264,-.015737764886635,.388548566689264,.678849045673870,-.073426682522569
3399,14.500526599504063,-.683580008516635,-.798841197072922,-.013073492023916,.388731877270862,-.013073492023916,.388731877270862,.680737688130889,-.076644232972127
3400,14.504793970486848,-.684100750795519,-.797165802859324,-.010409219161199,.388915187852460,-.010409219161199,.388915187852460,.682631060817264,-.079867024968255
3401,14.509061341469632,-.684621493074403,-.795490408645726,-.007744946298482,.389098498434058,-.007744946298482,.389098498434058,.684529147292522,-.083095101167894
3402,14.513328712452418,-.685142235353287,-.793815014432128,-.005080673435764,.389281809015656,-.005080673435764,.389281809015656,.686431930774891,-.086328504334993
3403,14.517596083435203,-.685662977632170,-.792139620218530,-.002416400573047,.389465119597254,-.002416400573047,.389465119597254,.688339394138999,-.089567277338564
3404,14.521863454417987,-.686183719911054,-.790464226004931,.000247872289670,.389648430178852,.000247872289670,.389648430178852,.690251519913572,-.092811463150701
3405,14.526130825400774,-.686704462189938,-.788788831791333,.002912145152388,.389831740760450,.002912145152388,.389831740760450,.692168290279152,-.096061104844560
3406,14.530398196383558,-.687225204468822,-.787113437577735,.005576418015105,.390015051342048,.005576418015105,.390015051342048,.694089687065804,-.099316245592309
3407,14.534665567366345,-.687745946747706,-.785438043364136,.008240690877823,.390198361923646,.008240690877823,.390198361923646,.696015691750856,-.102576928663049
3408,14.538932938349129,-.688266689026589,-.783762649150539,.010904963740540,.390381672505245,.010904963740540,.390381672505245,.697946285456619,-.105843197420683
3409,14.543200309331914,-.688787431305473,-.782087254936940,.013569236603257,.390564983086843,.013569236603257,.390564983086843,.699881448948144,-.109115095321778
3410,14.547467680314700,-.689308173584357,-.780411860723342,.016233509465975,.390748293668441,.016233509465975,.390748293668441,.701821162630971,-.112392665913367
3411,14.551735051297484,-.689012791701342,-.778866359387915,.019293332155297,.390103084925770,.019293332155297,.390103084925770,.702966958572431,-.115588298760568
3412,14.556002422280269,-.688259958738827,-.777393665157231,.022574867059039,.388993477410255,.022574867059039,.388993477410255,.703675135626249,-.118729535820491
3413,14.560269793263055,-.687507125776311,-.775920970926546,.025856401962783,.387883869894740,.025856401962783,.387883869894740,.704394484581694,-.121863067612522
3414,14.564537164245840,-.686754292813795,-.774448276695862,.029137936866526,.386774262379226,.029137936866526,.386774262379226,.705125079451863,-.124988856493307
3415,14.568804535228626,-.686001459851279,-.772975582465177,.032419471770270,.385664654863710,.032419471770270,.385664654863710,.705866994843368,-.128106864617261
3416,14.573071906211410,-.685248626888764,-.771502888234493,.035701006674012,.384555047348196,.035701006674012,.384555047348196,.706620305961862,-.131217053935592
3417,14.577339277194195,-.684495793926248,-.770030194003809,.038982541577755,.383445439832681,.038982541577755,.383445439832681,.707385088617625,-.134319386195329
3418,14.581606648176981,-.683742960963732,-.768557499773124,.042264076481499,.382335832317166,.042264076481499,.382335832317166,.708161419231209,-.137413822938350
3419,14.585874019159766,-.682990128001217,-.767084805542440,.045545611385241,.381226224801651,.045545611385241,.381226224801651,.708949374839141,-.140500325500399
3420,14.590141390142550,-.682237295038701,-.765612111311756,.048827146288984,.380116617286136,.048827146288984,.380116617286136,.709749033099683,-.143578855010120
3421,14.594408761125337,-.681484462076185,-.764139417081071,.052108681192728,.379007009770621,.052108681192728,.379007009770621,.710560472298661,-.146649372388080
3422,14.598676132108121,-.680731629113670,-.762666722850387,.055390216096470,.377897402255107,.055390216096470,.377897402255107,.711383771355344,-.149711838345792
3423,14.602943503090907,-.679978796151154,-.761194028619702,.058671751000214,.376787794739591,.058671751000214,.376787794739591,.712219009828399,-.152766213384745
3424,14.607210874073692,-.679225963188638,-.759721334389018,.061953285903957,.375678187224077,.061953285903957,.375678187224077,.713066267921893,-.155812457795432
3425,14.611478245056476,-.678473130226122,-.758248640158334,.065234820807699,.374568579708562,.065234820807699,.374568579708562,.713925626491372,-.158850531656374
3426,14.615745616039263,-.677720297263607,-.756775945927649,.068516355711443,.373458972193047,.068516355711443,.373458972193047,.714797167049997,-.161880394833154
3427,14.620012987022047,-.676967464301091,-.755303251696965,.071797890615186,.372349364677532,.071797890615186,.372349364677532,.715680971774748,-.164902006977441
3428,14.624280358004834,-.676214631338575,-.753830557466280,.075079425518930,.371239757162017,.075079425518930,.371239757162017,.716577123512693,-.167915327526028
3429,14.628547728987618,-.675461798376059,-.752357863235596,.078360960422672,.370130149646502,.078360960422672,.370130149646502,.717485705787319,-.170920315699859
3430,14.632815099970403,-.674708965413544,-.750885169004912,.081642495326415,.369020542130988,.081642495326415,.369020542130988,.718406802804941,-.173916930503068
3431,14.637082470953189,-.673956132451028,-.749412474774228,.084924030230159,.367910934615473,.084924030230159,.367910934615473,.719340499461170,-.176905130722014
3432,14.641349841935973,-.673203299488512,-.747939780543543,.088205565133901,.366801327099958,.088205565133901,.366801327099958,.720286881347449,-.179884874924313
3433,14.645617212918758,-.672450466525997,-.746467086312859,.091487100037644,.365691719584443,.091487100037644,.365691719584443,.721246034757670,-.182856121457890
3434,14.649884583901544,-.671697633563481,-.744994392082175,.094768634941388,.364582112068928,.094768634941388,.364582112068928,.722218046694847,-.185818828450013
3435,14.654151954884329,-.670944800600965,-.743521697851491,.098050169845130,.363472504553413,.098050169845130,.363472504553413,.723203004877868,-.188772953806338
3436,14.658419325867115,-.670191967638449,-.742049003620806,.101331704748874,.362362897037898,.101331704748874,.362362897037898,.724200997748322,-.191718455209963
3437,14.662686696849899,-.669439134675934,-.740576309390122,.104613239652617,.361253289522383,.104613239652617,.361253289522383,.725212114477394,-.194655290120471
3438,14.666954067832684,-.668686301713418,-.739103615159438,.107894774556360,.360143682006869,.107894774556360,.360143682006869,.726236444972830,-.197583415772992
3439,14.671221438815470,-.667933468750902,-.737630920928753,.111176309460103,.359034074491354,.111176309460103,.359034074491354,.727274079885991,-.200502789177256
3440,14.675488809798255,-.667180635788387,-.736158226698069,.114457844363846,.357924466975839,.114457844363846,.357924466975839,.728325110618965,-.203413367116649
3441,14.679756180781039,-.666427802825871,-.734685532467385,.117739379267589,.356814859460324,.117739379267589,.356814859460324,.729389629331768,-.206315106147290
3442,14.684023551763826,-.665674969863355,-.733212838236700,.121020914171332,.355705251944809,.121020914171332,.355705251944809,.730467728949619,-.209207962597089
3443,14.688290922746610,-.664922136900840,-.731740144006016,.124302449075075,.354595644429294,.124302449075075,.354595644429294,.731559503170291,-.212091892564824
3444,14.692558293729396,-.664169303938324,-.730267449775331,.127583983978819,.353486036913779,.127583983978819,.353486036913779,.732665046471542,-.214966851919220
3445,14.696825664712181,-.663416470975808,-.728794755544647,.130865518882561,.352376429398264,.130865518882561,.352376429398264,.733784454118627,-.217832796298025
3446,14.701093035694965,-.662663638013293,-.727322061313963,.134147053786304,.351266821882750,.134147053786304,.351266821882750,.734917822171896,-.220689681107107
3447,14.705360406677752,-.661910805050777,-.725849367083278,.137428588690048,.350157214367235,.137428588690048,.350157214367235,.736065247494461,-.223537461519540
3448,14.709627777660536,-.661157972088261,-.724376672852594,.140710123593790,.349047606851720,.140710123593790,.349047606851720,.737226827759960,-.226376092474700
3449,14.713895148643321,-.660405139125745,-.722903978621910,.143991658497533,.347937999336205,.143991658497533,.347937999336205,.738402661460396,-.229205528677377
3450,14.718162519626107,-.659652306163230,-.721431284391225,.147273193401277,.346828391820690,.147273193401277,.346828391820690,.739592847914067,-.232025724596880
3451,14.722429890608892,-.658899473200714,-.719958590160541,.150554728305020,.345718784305175,.150554728305020,.345718784305175,.740797487273573,-.234836634466150
3452,14.726697261591678,-.658146640238198,-.718485895929856,.153836263208763,.344609176789660,.153836263208763,.344609176789660,.742016680533924,-.237638212280893
3453,14.730964632574462,-.657393807275683,-.717013201699172,.157117798112506,.343499569274146,.157117798112506,.343499569274146,.743250529540721,-.240430411798699
3454,14.735232003557247,-.656640974313167,-.715540507468488,.160399333016249,.342389961758631,.160399333016249,.342389961758631,.744499136998435,-.243213186538186
3455,14.739499374540033,-.655888141350651,-.714067813237804,.163680867919992,.341280354243116,.163680867919992,.341280354243116,.745762606478777,-.245986489778150
3456,14.743766745522818,-.655135308388135,-.712595119007119,.166962402823735,.340170746727601,.166962402823735,.340170746727601,.747041042429153,-.248750274556701
3457,14.748034116505604,-.654382475425619,-.711122424776435,.170243937727479,.339061139212086,.170243937727479,.339061139212086,.748334550181213,-.251504493670444
3458,14.752301487488388,-.653629642463104,-.709649730545751,.173525472631221,.337951531696571,.173525472631221,.337951531696571,.749643235959498,-.254249099673637
3459,14.756568858471173,-.652876809500588,-.708177036315066,.176807007534964,.336841924181056,.176807007534964,.336841924181056,.750967206890180,-.256984044877372
3460,14.760836229453959,-.652123976538072,-.706704342084382,.180088542438708,.335732316665541,.180088542438708,.335732316665541,.752306571009890,-.259709281348767
3461,14.765103600436744,-.651371143575557,-.705231647853698,.183370077342451,.334622709150027,.183370077342451,.334622709150027,.753661437274649,-.262424760910158
3462,14.769370971419528,-.650618310613041,-.703758953623013,.186651612246193,.333513101634512,.186651612246193,.333513101634512,.755031915568904,-.265130435138313
3463,14.773638342402315,-.649865477650525,-.702286259392329,.189933147149937,.332403494118997,.189933147149937,.332403494118997,.756418116714647,-.267826255363647
3464,14.777905713385099,-.649112644688010,-.700813565161645,.193214682053680,.331293886603482,.193214682053680,.331293886603482,.757820152480646,-.270512172669450
3465,14.782173084367885,-.648359811725494,-.699340870930960,.196496216957423,.330184279087967,.196496216957423,.330184279087967,.759238135591771,-.273188137891134
3466,14.786440455350670,-.647606978762978,-.697868176700276,.199777751861166,.329074671572452,.199777751861166,.329074671572452,.760672179738431,-.275854101615475
3467,14.790707826333454,-.646854145800463,-.696395482469592,.203059286764909,.327965064056938,.203059286764909,.327965064056938,.762122399586104,-.278510014179888
3468,14.794975197316241,-.646101312837947,-.694922788238907,.206340821668652,.326855456541422,.206340821668652,.326855456541422,.763588910784980,-.281155825671699
3469,14.799242568299025,-.645348479875431,-.693450094008223,.209622356572395,.325745849025908,.209622356572395,.325745849025908,.765071829979705,-.283791485927432
3470,14.803509939281810,-.644595646912916,-.691977399777539,.212903891476138,.324636241510393,.212903891476138,.324636241510393,.766571274819238,-.286416944532118
