tag,i,t,y1,y2,y3,dy1,dy2,dy3
9,1,.000000000000000,.302254250083853,-.146946313073118,.750000000000000,.529424808260107,1.050542559639830,1.039816857323579
9,2,.010000000000000,.307380852660219,-.136354832985623,.760416566071663,.495812811043592,1.067594893534501,1.043466311200175
9,3,.020000000000000,.312168885527954,-.125597605725113,.770868715714381,.461714628041252,1.083690158333300,1.046932590441365
9,4,.030000000000000,.316613599806770,-.114684256493823,.781354587759046,.427152866619568,1.098817508914186,1.050209812007348
9,5,.040000000000000,.320710473051577,-.103624517251541,.791872262279836,.392150207076477,1.112966436852965,1.053292110449931
9,6,.050000000000000,.324455210002404,-.092428223408838,.802419760856903,.356729406948155,1.126126758470454,1.056173655377279
9,7,.060000000000000,.327843743382951,-.081105310637032,.812995047016865,.320913306427354,1.138288603451580,1.058848669534239
9,8,.070000000000000,.330872234758806,-.069665811788788,.823596026856787,.284724834874172,1.149442404110975,1.061311447404436
9,9,.080000000000000,.333537075466140,-.058119853922515,.834220549856378,.248187018395356,1.159578885380437,1.063556374232534
9,10,.090000000000000,.335834887621411,-.046477655422967,.844866409882056,.211322988463243,1.168689055594077,1.065577945357733
9,11,.100000000000000,.337762525222323,-.034749523209687,.855531346385420,.174155991540271,1.176764198147076,1.067370785742786
9,12,.110000000000000,.339317075349893,-.022945850024173,.866213045797497,.136709399669610,1.183795864103694,1.068929669576617
9,13,.120000000000000,.340495859481068,-.011077111785917,.876909143118844,.099006721987020,1.189775865829459,1.070249539823144
9,14,.130000000000000,.341296434920863,.000846134993317,.887617223704321,.061071617103427,1.194696271721345,1.071325527584256
9,15,.140000000000000,.341716596362444,.012813255748302,.898334825240009,.022927906302098,1.198549402108148,1.072152971141037
9,16,.150000000000000,.341754377582999,.024813540364312,.909059439908338,-.015400412511369,1.201327826391204,1.072727434534470
9,17,.160000000000000,.341408053282603,.036836205658970,.919788516736156,-.053889150173633,1.203024361493082,1.073044725545033
9,18,.170000000000000,.340676141072547,.048870397855396,.930519464118976,-.092513911015723,1.203632071678822,1.073100912929845
9,19,.180000000000000,.339557403618903,.060905195060691,.941249652513311,-.131250077081036,1.203144269810808,1.072892342776449
9,20,.190000000000000,.338050850946217,.072929609764370,.951976417287546,-.170072791892860,1.201554520094364,1.072415653834011
9,21,.200000000000000,.336155742905421,.084932591371930,.962697061720432,-.208956943860053,1.198856642366681,1.071667791685635
9,22,.210000000000000,.333871591809106,.096903028789228,.973408860134966,-.247877149414323,1.195044717976760,1.070646021629802
9,23,.220000000000000,.331198165236363,.108829753073781,.984109061154095,-.286807735976973,1.190113097298693,1.069347940144577
9,24,.230000000000000,.328135489008376,.120701540169536,.994794891063482,-.325722724857090,1.184056408914790,1.067771484815280
9,25,.240000000000000,.324683850334952,.132507113741934,1.005463557265391,-.364595814186829,1.176869570498914,1.065914942614738
9,26,.250000000000000,.320843801131045,.144235148130421,1.016112251806724,-.403400362002709,1.168547801423840,1.063776956435089
9,27,.260000000000000,.316616161501281,.155874271435723,1.026738154963241,-.442109369584559,1.159086637109630,1.061356529781309
9,28,.270000000000000,.312002023389332,.167413068759355,1.037338438861210,-.480695465166047,1.148481945122906,1.058653029549204
9,29,.280000000000000,.307002754387842,.178840085612887,1.047910271116977,-.519130888132372,1.136729943029609,1.055666186824439
9,30,.290000000000000,.301620001703455,.190143831514493,1.058450818474431,-.557387473821863,1.123827217996328,1.052396095654296
9,31,.300000000000000,.295855696270323,.201312783790206,1.068957250419907,-.595436639048757,1.109770748127743,1.048843209760038
9,32,.310000000000000,.289712057004284,.212335391597145,1.079426742753847,-.633249368464357,1.094557925520061,1.045008337175054
9,33,.320000000000000,.283191595188757,.223200080185747,1.089856481098476,-.670796201873161,1.078186581002763,1.040892632812145
9,34,.330000000000000,.276297118982218,.233895255417710,1.100243664320885,-.708047222619240,1.060655010533417,1.036497588982298
9,35,.340000000000000,.269031738035986,.244409308555985,1.110585507851220,-.744972047156344,1.041962003202977,1.031825023906930
9,36,.350000000000000,.261398868209928,.254730621342652,1.120879246876218,-.781539815912792,1.022106870801753,1.026877068285657
9,37,.360000000000000,.253402236372582,.264847571380045,1.131122139389026,-.817719185559247,1.001089478889390,1.021656150002059
9,38,.370000000000000,.245045885271164,.274748537829821,1.141311469077197,-.853478322784035,.978910279305566,1.016164977070394
9,39,.380000000000000,.236334178455849,.284421907444060,1.151444548031854,-.888784899676728,.955570344051913,1.010406518946559
9,40,.390000000000000,.227271805241777,.293856080941723,1.161518719262378,-.923606090816398,.931071400469905,1.004383986346692
9,41,.400000000000000,.217863785691270,.303039479743047,1.171531359002494,-.957908572156232,.905415867634094,.998100809736273
9,42,.410000000000000,.208115475597857,.311960553073579,1.181479878795347,-.991658521791233,.878606893875295,.991560616671316
