tag,i,t,y1,y2,y3,dy1,dy2,dy3
2,1,.000000000000000,.177254250083853,.237764129073788,.750000000000000,-.823311739254067,.632278081747175,1.067851052597522
2,2,.010000000000000,.168919110570689,.243956126724959,.760696944159252,-.843593569715618,.606024278398546,1.071507718491358
2,3,.020000000000000,.160384852811043,.249882699516426,.771429545281302,-.863133231201191,.579195992438773,1.074981641233389
2,4,.030000000000000,.151658962783752,.255538189287140,.782195951813403,-.881917909707944,.551810574436260,1.078267996356870
2,5,.040000000000000,.142749053311824,.260917111911916,.792994263958310,-.899935048548228,.523885481367762,1.081361960121727
2,6,.050000000000000,.133662861544437,.266014158378279,.803822533703197,-.917172337376413,.495438279329285,1.084258713931648
2,7,.060000000000000,.124408246546893,.270824195895191,.814678764895399,-.933617701576367,.466486647203175,1.086953449287442
2,8,.070000000000000,.114993186994699,.275342269043203,.825560913370524,-.949259292060767,.437048381272025,1.089441373313328
2,9,.080000000000000,.105425778967371,.279563600975430,.836466887138830,-.964085475534143,.407141400768238,1.091717714889703
2,10,.090000000000000,.095714233837067,.283483594678649,.847394546636094,-.978084825272237,.376783754346164,1.093777731422323
2,11,.100000000000000,.085866876246630,.287097834303664,.858341705045459,-.991246112471004,.345993627461706,1.095616716273656
2,12,.110000000000000,.075892142171065,.290402086573936,.869306128697000,-1.003558298219272,.314789350642092,1.097230006877521
2,13,.120000000000000,.065798577055942,.293392302281287,.880285537551913,-1.015010526149824,.283189408626174,1.098612993552972
2,14,.130000000000000,.055594834025669,.296064617877256,.891277605778398,-1.025592115824319,.251212450353099,1.099761129027703
2,15,.140000000000000,.045289672154006,.298415357168491,.902279962426331,-1.035292556908105,.218877299774502,1.100669938675165
2,16,.150000000000000,.034891954788655,.300441033124263,.913290192207876,-1.044101504191538,.186202967462499,1.101335031463020
2,17,.160000000000000,.024410647921162,.302138349803910,.924305836391097,-1.052008773514880,.153208662982660,1.101752111603542
2,18,.170000000000000,.013854818592811,.303504204411700,.935324393813525,-1.059004338654202,.119913807997879,1.101916990889274
2,19,.180000000000000,.003233633326618,.304535689486229,.946343322022402,-1.065078329225919,.086338050065583,1.101825601689493
2,20,.190000000000000,-.007443643425058,.305230095231082,.957360038548064,-1.070221029667597,.052501277086996,1.101474010575082
2,21,.200000000000000,-.018167650828329,.305584911993073,.968371922316549,-1.074422879352531,.018423632363364,1.100858432531136
2,22,.210000000000000,-.028928933222644,.305597832893870,.979376315207072,-1.077674473895160,-.015874469790099,1.099975245708207
2,23,.220000000000000,-.039717941694908,.305266756620327,.990370523759465,-1.079966567703743,-.050372327925980,1.098821006654556
2,24,.230000000000000,-.050525035685581,.304589790378283,1.001351821036072,-1.081290077835754,-.085048936900043,1.097392465963113
2,25,.240000000000000,-.061340484640086,.303565253013983,1.012317448641879,-1.081636089210189,-.119882970922647,1.095686584258300
2,26,.250000000000000,-.072154469719331,.302191678306621,1.023264618905873,-1.080995861229350,-.154852766293342,1.093700548439311
2,27,.260000000000000,-.082957085583719,.300467818434830,1.034190517225729,-1.079360835860666,-.189936303890594,1.091431788088149
