i,t,y1,y2,y3,dy1,dy2,dy3
1,.000000000000000,1.000000000000000,.000000000000000,.000000000000000,-10.000000000000000,28.000000000000000,.000000000000000
2,.005000500050005,.954607210915142,.136385538945801,.000331784869392,-8.182216719693407,26.592299642449380,.129309859290497
3,.010001000100010,.917918110870523,.266365179273984,.001264127021415,-6.515529315965390,25.434181560013265,.241130416770423
4,.015001500150015,.889225528681547,.391133608543942,.002722691257964,-4.980919201376054,24.504760107966071,.340545479821371
5,.020002000200020,.867912597228398,.511787620496242,.004656299747703,-3.561249767321562,23.785723840691393,.431770123607026
6,.025002500250025,.853443880141490,.629338357648325,.007033104025029,-2.241055224931654,23.261087926724844,.518350025806515
7,.030003000300030,.845357499010813,.744722378304092,.009837655269203,-1.006351207067206,22.916971258344155,.603322899795990
8,.035003500350035,.843258157942833,.858811667033181,.013068704178603,.155535090903484,22.741396463953798,.689350066552606
9,.040004000400040,.846810972903885,.972422698499920,.016737597838777,1.256117255960347,22.724110961298930,.778824617153799
10,.045004500450045,.855736022933831,1.086324655206516,.020867169963982,2.305886322726858,22.856427197905880,.873961353490772
11,.050005000500050,.869803549037177,1.201246890572525,.025491044225373,3.314433415353474,23.131080281732547,.976872690755528
12,.055005500550055,.888829734419004,1.317885719988222,.030653289232633,4.290559855692180,23.542101288816177,1.089633909871373
13,.060006000600060,.912673006792379,1.436910614151126,.036408379045700,5.242376073587477,24.084704631259399,1.214340519920659
14,.065006500650065,.941230809804768,1.558969861159662,.042821425609845,6.177390513548934,24.755187968270107,1.353159996587615
15,.070007000700070,.974436796273434,1.684695756492093,.049968659832151,7.102589602186594,25.550843238363143,1.508379776099201
16,.075007500750075,1.012258400940179,1.814709373109896,.057938146632848,8.024509721697173,26.469877477551115,1.682453083841117
17,.080008000800080,1.054694754905529,1.949624957440643,.066830726598093,8.949302025351143,27.511342163104636,1.878043945717313
18,.085008500850085,1.101774907827433,2.090053990850141,.076761183142124,9.882790830227076,28.675069882836844,2.098072554744275
19,.090009000900090,1.153556327410198,2.236608950330120,.087859639605552,10.830526229199220,29.961617173964459,2.345762034314120
20,.095009500950095,1.210123648699884,2.389906796420698,.100273195672329,11.797831477208140,31.372212401762262,2.624687544077722
21,.100010001000100,1.271587648271130,2.550572210762404,.114167817039584,12.789845624912743,32.908707554851624,2.938828607123506
22,.105010501050105,1.338084420559429,2.719240600028867,.129730496547125,13.811561794694377,34.573532819333991,3.292625491858965
23,.110011001100110,1.409774735378151,2.896560877217316,.147171709063398,14.867861418391648,36.369652756170922,3.691040453350020
24,.115011501150115,1.486843557070488,3.083198025248517,.166728186402570,15.963544681780292,38.300522842990439,4.139624621939689
25,.120012001200120,1.569499706785770,3.279835441417173,.188666042460231,17.103357346314031,40.370045050262632,4.644591317049215
26,.125012501250125,1.657975650033074,3.487177054290809,.213284282625931,18.292014042577350,42.582520999506684,5.212896556365739
